"BibliographyType","ISBN","Identifier","Author","Title","Journal","Volume","Number","Month","Pages","Year","Address","Note","URL","Booktitle","Chapter","Edition","Series","Editor","Publisher","ReportType","Howpublished","Institution","Organizations","School","Annote","Custom1","Custom2","Custom3","Custom4","Custom5"
"7","","Kumar2018","Kumar, Vinay; Chaturvedi, Arpana; Dave, Meenu","A Solution to Secure Personal Data When Aadhaar is linked with DigiLocker","International Journal of Computer Network and Information Security","11","5","may","37","2018","Hong Kong","","https://search.proquest.com/scholarly-journals/solution-secure-personal-data-when-aadhaar-is/docview/2073343031/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:jo","","","","","","Modern Education and Computer Science Press","","","","","","Copyright - {textcopyright} 2018. Notwithstanding the ProQuest Terms and Conditions, you may use this content in accordance with the associated terms available at http://www.mecs-press.org/ijcnis/terms.html Last updated - 2018-07-23 SubjectsTermNotLitGenreText - India","With spread of digitalization in India, the government initiated many welfare schemes for citizens as a part of e-governance. To ensure security, it is made mandatory to link Aadhaar card of beneficiaries with different schemes. The government also proposed to link UIDAI with DigiLocker to lead India towards the paperless economy. Due to this, worries related to security concern arise. Once UIDAI connected with DigiLocker, a resident can share personal data with other agencies. It generates enormous amount of Data and it may cause misuse of personal data. It is very important to keep data secure with controlled and authenticated access. It is a challenge to manage and secure this amount of data. In this paper, we propose a framework and model to secure personal data using proper authentication process. Availability of the documents should be verified by the owner and post verification, the document should be accessible for the limited time. Failing which revalidation is required.","","Access control,BPL,Computers--Computer Networks,DigiLocker,Digitization,Electronic government,India,JSON,MAC,MD5,OTP,PAN,SHA256,SSL,Security,UIDAI,URI,URL","",""
"7","","Nagai2017","Nagai, Hiroyuki","Development of Personal Data Handling Policy in Human Genome Research: a Historical Perspective in Japan","Asian Bioethics Review","9","3","oct","183--197","2017","Graduate School of Medicine, The University of Tokyo, Tokyo, Japan ; Graduate School of Medicine, The University of Tokyo, Tokyo, Japan","","https://search.proquest.com/scholarly-journals/development-personal-data-handling-policy-human/docview/2178617226/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Ahealthcompleteshell{&}atitle=Development+of+Personal+Data+Handling+Policy+in+Human+Genome+Research{%}3A+a+Historical+Perspective+in+Japan{&}title=Asian+Bioethics+Review{&}issn=17938759{&}date=2017-10-01{&}volume=9{&}issue=3{&}spage=183{&}au=Nagai{%}2C+Hiroyuki{&}isbn={&}jtitle=Asian+Bioethics+Review{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/10.1007{%}2Fs41649-017-0022-z","","","","","","Springer Nature B.V.","","","","","","Copyright - Asian Bioethics Review is a copyright of Springer, (2017). All Rights Reserved. Last updated - 2019-02-12 SubjectsTermNotLitGenreText - Japan","An analysis of the policy, research and historical documents was performed to better understand the regulatory context within which the Japanese government has come to address the social control of human genome research and the measures it has taken, with regard to the handling of personal data, an area where innovations in the life sciences and in information and communication technology overlap. Our study revealed a shift in policy over time from a rigid to a more collaborative approach to regulation. From the 1980s to the 2000s, security control measures were developed to prevent leakage of personal data to external entities, using methods such as anonymisation, which can be applied in a linkable or unlinkable fashion. However, by the 2010s, de-identification measures have been introduced. They make it possible to utilise personal data that is de-identified (not completely, but specific individuals cannot be easily identified) in certain types of genomic research. This also involved the establishment of an independent data protection authority that controls the utilisation of data in collaboration with other stakeholders. Through this process, bioethics policy has become an established science and technology policy in Japan; and in recent years, bioethics policy has also gained relevance in areas outside the life sciences.","","Bioethics,Bioethics policy,Biology--Biotechnology,Collaboration,Genomes,Human genome research,Japan,Life sciences,Personal data,Science and technology policy","",""
"7","","Ishii2019","Ishii, Kaori","Comparative legal study on privacy and personal data protection for robots equipped with artificial intelligence: looking at functional and technological aspects","AI {&} Society","34","3","sep","509--533","2019","Faculty of Library, Information and Media Science, University of Tsukuba, Tsukuba, Japan ; Faculty of Library, Information and Media Science, University of Tsukuba, Tsukuba, Japan","","https://search.proquest.com/scholarly-journals/comparative-legal-study-on-privacy-personal-data/docview/2272148054/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx","","","","","","Springer Nature B.V.","","","","","","Copyright - AI {&} SOCIETY is a copyright of Springer, (2017). All Rights Reserved. Last updated - 2019-08-13","This paper undertakes a comparative legal study to analyze the challenges of privacy and personal data protection posed by Artificial Intelligence (“AI”) embedded in Robots, and to offer policy suggestions. After identifying the benefits from various AI usages and the risks posed by AI-related technologies, I then analyze legal frameworks and relevant discussions in the EU, USA, Canada, and Japan, and further consider the efforts of Privacy by Design (“PbD”) originating in Ontario, Canada. While various AI usages provide great convenience, many issues, including profiling, discriminatory decisions, lack of transparency, and impeding consent, have emerged. The unpredictability arising from the AI machine learning function poses further difficulties, which have only been partially addressed by legal frameworks in the aforementioned jurisdictions. However, analyzing the relevant discussions yielded several suggestions. The first priority is adopting PbD as the most flexible, soft-legal, and preferable approach toward AI-oriented issues. Implementing PbD will protect individual privacy and personal data without specific efforts, and achieve both the development of AI and the advancement of privacy and personal data protection. Technical measures that can adapt to an individual's dynamic choices according to the “context” should be further developed. Furthermore, alternative technical measures, including those to solve the “algorithmic black box” or achieve differential privacy, warrant thorough examination. If AI surpasses human intelligence, a terminating function, such as a “kill switch” will be the last resort to preserve individual choice. Despite numerous difficulties, we must prepare for the coming AI-prevalent society by taking a flexible approach.","","Artificial intelligence,Comparative study,Computers--Artificial Intelligence,Learning algorithms,Machine learning,Personal data,Privacy,Profiling,Robots","",""
"7","","Noh2017","Noh, Younghee","A Critical Literature Analysis of Library and User Privacy","International Journal of Knowledge Content Development {&} Technology","7","2","","53--83","2017","Chungju","","https://search.proquest.com/scholarly-journals/critical-literature-analysis-library-user-privacy/docview/2111163361/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Amaterialsscijournals{&}atitle=A+Critical+Literature+Analysis+of+Library+and+User+Privacy{&}title=International+Journal+of+Knowledge+Content+Development+{%}26+Technology{&}issn=22340068{&}date=2017-01-01{&}volume=7{&}issue=2{&}spage=53{&}au=Noh{%}2C+Younghee{&}isbn={&}jtitle=International+Journal+of+Knowledge+Content+Development+{%}26+Technology{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/10.5865{%}2FIJKCT.2017.7.2.053","","","","","","Research of Knowledge Content Development {&} Technology","","","","","","Name - Syracuse University; Google Inc Copyright - {textcopyright} 2017. This work is licensed under http://creativecommons.org/licenses/by-nc-nd/4.0/ (the “License”). Notwithstanding the ProQuest Terms and Conditions, you may use this content in accordance with the terms of the License. Last updated - 2018-09-24","This research aims at identifying through literature analysis the extent of past research related to the protection of personal information and privacy of library users. This study was conducted in 3 stages of literature analysis suggested by other researchers, including Powell (2005). First, I found and collected literature related to personal information and library user privacy. Second, I reviewed the collected literature and identified detailed subjects and core concepts. Third, I analyzed the core subjects, main discussion points, and related examples shown in those papers divided into 7 subgroups. I examine library privacy from various angles through literature analysis, and the results of this paper would be useful for establishing library privacy policies and developing guidelines for librarians.","","Academic libraries,Consumer health information,Contemporary problems,Critical Analysis of Literature,Digital libraries,Freedom of assembly,Guidelines for Librarians,Identity theft,Information professionals,Intellectual freedom,Internet service providers,Knowledge management,Librarians,Libraries,Library Privacy,Library Privacy Policies,Library and information science,Library associations,Library collections,Library management,Library users,Personal information,Privacy,Public sector,Registration,Research,Right of privacy,Subgroups,Technology: Comprehensive Works,User Privacy,Web sites","",""
"7","","Koohang2018","Koohang, Alex; Paliszkiewicz, Joanna; Goluchowski, Jerzy","Social media privacy concerns: trusting beliefs and risk beliefs","Industrial Management {&} Data Systems","118","6","","1209--1228","2018","Middle Georgia State University, Macon, Georgia, USA ; Department of Economics, Warsaw University of Life Sciences, Warsaw, Poland ; Uniwersytet Ekonomiczny w Katowicach, Katowice, Poland ; Middle Georgia State University, Macon, Georgia, USA","","https://search.proquest.com/scholarly-journals/social-media-privacy-concerns-trusting-beliefs/docview/2087525207/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:j","","","","","","Emerald Group Publishing Limited","","","","","","Copyright - {textcopyright} Emerald Publishing Limited 2018 Last updated - 2021-01-07","PurposeThe purpose of this paper is to build a research model that examines social media privacy concerns (SMPC) in relation to users' trusting beliefs and risk beliefs.Design/methodology/approachAn instrument with eight constructs (SMPC: collection, SMPC: secondary usage, SMPC: errors, SMPC: improper access, SMPC: control, SMPC: awareness, trusting beliefs and risk beliefs) was developed and administered to subjects from a mid-sized university in the USA. Collected data were analyzed using partial least square structural equation modeling.FindingsThe results showed that three of the six SMPC (i.e. secondary usage, improper access and awareness) were negatively and significantly associated with users' trusting beliefs. In addition, three of the six SMPC (i.e. collection, errors and improper access) were positively and significantly associated with users' risk beliefs.Practical implicationsPractical implications were aimed at the social media sites to design simple and straightforward privacy policy statements that are easy to understand; to safeguard users' online privacy behaviors; and to develop mechanisms to protect personal information.Originality/valueThis study enhances the literature by contributing to a generalized knowledge of SMPC of users as they relate to their trusting beliefs and risk beliefs.","","Access control,Business And Economics--Computer Applications,Collection,Computer privacy,Data analysis,Digital media,Hypotheses,Information systems,Internet,Personal information,Privacy,Risk,Social networks,Trust,User behavior,User generated content,Web sites","",""
"10","","Kautsarina2019","Kautsarina; Anggorojati, Bayu","Government Efforts Toward Promoting IoT Security Awareness for end Users: A Study of Existing Initiatives","","","","jul","692--701,XV","2019","Reading","","https://search.proquest.com/conference-papers-proceedings/government-efforts-toward-promoting-iot-security/docview/2261030220/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=proceeding{&}sid=ProQ:ProQ{%}3Acriminaljusticeperiodicals{&}atitle=Government+Efforts+Toward+Promoting+IoT+Security+Awareness+for+end+Users{%}3A+A+Study+of+Existing+Initiatives{&}title=European+Conference+on+Cyber+Warfare+and+Security{&}issn={&}date=2019-07-01{&}volume={&}issue={&}spage=692{&}au=Kautsarina{%}3BAnggorojati{%}2C+Bayu{&}isbn={&}jtitle=European+Conference+on+Cyber+Warfare+and+Security{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","European Conference on Cyber Warfare and Security","","","","","Academic Conferences International Limited","","","","","","Name - Internet Society Copyright - Copyright Academic Conferences International Limited Jul 2019 Last updated - 2020-03-04","Due to the ease and cost of developing IoT devices as well as to the high adoption rate of smart connected things, the IoT ecosystem is expected to grow continually. Some IoT applications are already on the market, such as in a smart home, wearable, connected vehicle, medical and healthcare, smart grids, and so on. However, the increasing use of IoT, especially in the individual domain, causes the opening of security vulnerabilities. Various studies have attempted to identify security issues on IoT. Many studies indicate that data privacy is one of the primary considerations in IoT because of the high possibility of creating security risks, such as unauthorized access, tapping, data modification, data forgery and so on. Some IoT services and applications provide personal and sensitive information openly and can be misused because of the leakage of data to third parties. Several studies state that the enforcement mechanism of IoT is still inadequate. Besides, there are issues such as identification problems, authentication and authorization, and cross-device dependencies. From the various vulnerabilities, threat sources have been identified by previous researchers apart from bad manufacturers and outside parties, namely IoT users themselves as owners of devices that intentionally or unintentionally provide access to sensitive information. From that case, user awareness becomes a critical aspect of the IoT ecosystem. Some countries are known to have prepared themselves with strategies and master plans in dealing with the IoT era. This study seeks to identify what efforts have been made by the government and other stakeholders in promoting IoT security for end-users in various countries and what best practices can be learned from existing initiatives, and what aspects might still need further research.","","Australia,Authentication,Computer privacy,Computers--Computer Security,End users,Internet of Things,Security management,Singapore,Smart buildings,Smart grid,Studies,United States--US","",""
"7","","Ambrose2013","Ambrose, Meg Leta; Ausloos, Jef","The Right to Be Forgotten Across the Pond","Journal of Information Policy","3","","","","2013","University Park","","https://search.proquest.com/scholarly-journals/right-be-forgotten-across-pond/docview/1314796855/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=art","","","","","","Institute for Information Policy","","","","","","Copyright - Copyright Institute for Information Policy 2013 Last updated - 2013-09-09","Are you unclear about the European Commission's 2012 draft Data Protection Regulation proposing a qualified ""right to be forgotten?"" That's not surprising, say Meg Ambrose and Jef Ausloos. Their in-depth analysis finds a bifurcated social and legal history, divergent conceptions of the ""right"," and alternative options for implementation. They contrast a right to ""oblivion"" (full deletion of certain public data) with a ""right to erasure"" (removal of personal data provided for automated processing) and find them conflated in the ""right to be forgotten"" in the EU's proposed data regulation. The two should be separated, they argue, with support for the right to erasure while more study is needed on the less clear ""right to oblivion.""","","Computers--Information Science And Information The","",""
"7","","Gunasekara2007","Gunasekara, Gehan","The 'final' privacy frontier? Regulating trans-border data flows","International Journal of Law and Information Technology","15","3","","362--393","2007","Oxford","","https://search.proquest.com/scholarly-journals/final-privacy-frontier-regulating-trans-border/docview/213032208/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Acriminaljusticeperiodicals{&}atitle=The+{%}27final{%}27+privacy+frontier{%}3F+Regulating+trans-border+data+flows{&}title=International+Journal+of+Law+and+Information+Technology{&}issn=09670769{&}date=2007-10-01{&}volume=15{&}issue=3{&}spage=362{&}au=Gunasekara{%}2C+Gehan{&}isbn={&}jtitle=International+Journal+of+Law+and+Information+Technology{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/10.1093{%}2Fijlit{%}2Feam002","","","","","","Oxford Publishing Limited (England)","","","","","","Copyright - International Journal of Law and Information Technology Vol. 15 No. 3 {textcopyright} Oxford University Press 2006; all rights reserved Last updated - 2010-06-08 CODEN - IJEPBF","This article examines the threat to privacy posed by the transfer of personal information from one jurisdiction to another. Despite international trends towards greater protection of personal information, significant challenges to personal privacy arise in this context. These include the use of outsourcing by businesses, the encroachment of security laws and the potential 'spill-over' of technologies developed for combating terrorism into the private sector. Also significant are technologies enabling the 'profiling' of individuals and 'data mining' across borders. Against this backdrop, the article considers existing jurisdictional responses towards regulating personal information flows across borders. It considers various actual or proposed solutions including 'safe-harbours', contractual mechanisms and extra-territorial applications. The article concludes that many of the existing approaches to regulating trans-border information flows are to some extent deficient and suggests the need for a new 'fourth generation' set of data protection protocols. In formulating the latter, analogies are drawn from other relevant areas of the law in order to furnish creative solutions to the problem.","","Technology: Comprehensive Works","",""
"7","","Klosek2009","Klosek, Jacqueline; Belier, Lindsey; Caro, Santiago Jaramillo; Eleftheriou, Demetrios; Fulton, Dale; Horrigan, Meghan Carr","Information Services, Technology and Data Protection","The International Lawyer","43","2","","677--694","2009","Chicago","","https://search.proquest.com/scholarly-journals/information-services-technology-data-protection/docview/191633308/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Apqrl{&}atitle=Information+Services{%}2C+Technology+and+Data+Protection{&}title=The+International+Lawyer{&}issn=00207810{&}date=2009-07-01{&}volume=43{&}issue=2{&}spage=677{&}au=Klosek{%}2C+Jacqueline{%}3BBelier{%}2C+Lindsey{%}3BCaro{%}2C+Santiago+Jaramillo{%}3BEleftheriou{%}2C+Demetrios{%}3BFulton{%}2C+Dale{%}3BHorrigan{%}2C+Meghan+Carr{&}isbn={&}jtitle=The+International+Lawyer{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","","","","","","American Bar Association","","","","","","Copyright - Copyright American Bar Association Summer 2009 Last updated - 2020-03-25","Congress passed this act primarily to help consumers fight the growing crime of identity theft and included the directives of accuracy, privacy, limits on information sharing, and disclosure.4 The Red Flags Rules (Rules) implement Sections 114 and 315 of FACTA.5 Section 114 defines the entities that must comply with the Rules along with policies and procedures to identify fraudulent activities.6 Section 315 requires that a user of consumer reports develop procedures for dealing with discrepancies to enable the user to form a reasonable belief that the report does, in fact, relate to the consumer for whom the report was requested.7 Identity theft is defined by the Rules as a fraud committed or attempted using identifying information of another person without audiority, consistent with the definition in FACTA;8 and a victim is defined by the Federal Trade Commission (FTC) in The President's Identity Theft Task Force Report, as any person who sustained any monetary or nonmonetary harm, including the theft of a means of identification, invasion of privacy, reputational damage, and inconvenience.  Prevention Program A prevention program (program) is intended to prevent and mitigate identity theft by including appropriate responses to red flags.30 Under section 114, the program must contain reasonable policies and procedures designed to identify relevant red flags and authenticate whedier there is fraudulent activity.31 Covered entities must incorporate diese indicators into dieir program and respond appropriately when triggered.32 The Rules require that the covered entity's program be tailored to the size, complexity, and nature of the organization, allowing for flexible adjustment.33 All programs must include certain fundamentals, such as a means of identifying, detecting, and responding to red flags.34 Under section 315, users of consumer reports and any person requesting a consumer report from a consumer reporting agency, must implement a program to deal with discrepancies found between the report information and the user's record information for that consumer.$backslash$n Data users receive the information from data administrators and must: i keep the data confidential and only use it according to the authorization given; ii inform the data owner of the use given to the information; iii safeguard the conditions of data protection; and iv comply with all the instructions issued by the control governmental authority.","","Credit reports,Databases,Fair Credit Reporting Act 1970-US,Identity theft,Law--International Law,Regulation of financial institutions","",""
"7","","Saquella2020","Saquella, Alexandria J.","PERSONAL DATA VULNERABILITY: CONSTITUTIONAL ISSUES WITH THE CALIFORNIA CONSUMER PRIVACY ACT","Jurimetrics","60","2","","215--245","2020","J.D. Candidate, Sandra Day O'Connor College of Law, Arizona State University ; J.D. Candidate, Sandra Day O'Connor College of Law, Arizona State University","","https://search.proquest.com/scholarly-journals/personal-data-vulnerability-constitutional-issues/docview/2426140307/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mt","","","","","","American Bar Association","","","","","","Name - European Commission; Cambridge Analytica; European Union Copyright - Copyright American Bar Association Winter 2020 Last updated - 2020-07-23 SubjectsTermNotLitGenreText - United States--US; California; Europe","The Cambridge Analytica scandal as well as closely connected disinformation campaigns, which analyze social media users' personal data to implement targeted propaganda, showcase the growing problem of data collection and its vulnerability to misuse. As a result, the laissez-faire perspective on regulating the internet and data collection has fallen to the wayside as efforts to protect consumer data through regulation gain international traction. Leading in the charge to protect consumers' personal information is the European Union with its passage of the General Data Protection Regulation, which went into full force May 2018. Following suit, and central to this Comment, is California's recent passage of the California Consumer Privacy Act (CCPA). Generally, the CCPA provides California consumers the right to request that businesses disclose to the consumer what personal information is being collected or sold by the business. Subject to some limitations, consumers may also request the business refrain from selling their personal data or delete their personal information. The Act further establishes requirements for companies with respect to their management of private user data, and it provides civil penalties and a private right of action for certain violations and breaches. This Comment examines whether it is the job of individual state legislatures or Congress to enact legislation for the purpose of protecting consumer data. This Comment analyzes how the First Amendment, preemption, and the Dormant Commerce Clause come into conflict with the CCPA. The benefits and the drawbacks of empowering states to act as laboratories for democracy are also examined. This Comment articulates the view that one robust and comprehensive federal law should be enacted and have preemptive effect. The federal government can provide important data protection and privacy thresholds, and states should have the flexibility to provide additional enforcement mechanisms to meet their local needs.","","California,Consent,Consumer protection,Consumers,Data collection,Data integrity,Education,Europe,General Data Protection Regulation,Internet,Legislation,Personal information,Privacy,Scandals,Social networks,Software,United States--US","",""
"7","","Zelle2014","Zelle, Anthony R.; Whitehead, Suzanne M.","Cyber Liability: It's Just a Click Away","Journal of Insurance Regulation","33","","","145--168","2014","Kansas City","","https://search.proquest.com/scholarly-journals/cyber-liability-just-click-away/docview/1666283133/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=ar","","","","","","National Association of Insurance Commissioners","","","","","","Copyright - Copyright National Association of Insurance Commissioners 2014 Document feature - References Last updated - 2020-11-18 SubjectsTermNotLitGenreText - United States--US","In 2014, the number of records containing sensitive personal information involved in reported data breaches in the United States over the past decade will surpass 1 billion. Additionally, the cost of data breaches is expected to approach {$}500 billion in 2014. Inevitably, litigation comes on the heels of data breaches. Over the past decade, courts have considered the issue of whether data breaches and other cyber-based losses are covered under general liability policies. This article discusses the evolution of cyber-risk disputes involving traditional policies and explores possible future coverage issues under cyber liability policies.","","4330:Litigation,5250:Telecommunications systems {&} Internet communi,8220:Property {&} casualty insurance,9130:Experiment/theoretical treatment,9190:United States,Consumer protection,Data integrity,Insurance coverage,Insurance policies,Internet crime,Law,Liability insurance,Litigation,Studies,United States--US","",""
"7","","Bhargava2016","Bhargava, Preeti; Gramsky, Nick; Agrawala, Ashok","To Sense or not to Sense: An Exploratory Study of Privacy, Trust and other related concerns in Personal Sensing Context-aware Applications","EAI Endorsed Transactions on Context-Aware Systems and Applications","3","10","sep","","2016","Ghent","","https://search.proquest.com/scholarly-journals/sense-not-exploratory-study-privacy-trust-other/docview/2306304553/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:","","","","","","European Alliance for Innovation (EAI)","","","","","","Copyright - {textcopyright} 2016. This work is licensed under http://creativecommons.org/licenses/by/3.0/ (the “License”). Notwithstanding the ProQuest Terms and Conditions, you may use this content in accordance with the terms of the License. Last updated - 2019-10-17","Due to increasing proliferation of smart devices, many users store a significant proportion of personal data on them. Thus, personal sensing applications that sense a user's context via his smart device have significant privacy implications. In this paper, we conduct an exploratory study of privacy, trust, risks and other concerns of users with smart phone based context-aware personal sensing systems and applications. Our study results show that users are concerned that their sensed data can be misused, used for personal identification and tracking or for commercial purposes. However, they are willing to trade privacy for additional benefits if their sensed information is used for effective and beneficial causes. Furthermore, they are willing to trust reputed technology companies, with their data, if the benefits are significant. Based on these results, we propose a few design guidelines for designers of personal sensing apps and outline some interesting directions for future research.","","Detection,Privacy,Smartphones,Technology: Comprehensive Works","",""
"7","","Gerard2004","Gerard, Gregory J.; Hillison, William; Pacini, Carl","Identity Theft: The US Legal Environment and Organisations' Related Responsibilities","Journal of Financial Crime","12","1","aug","33--43","2004","London","","https://search.proquest.com/scholarly-journals/identity-theft-us-legal-environment-organisations/docview/235993260/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}sid=ProQ:ProQ{%}3Aabiglobal{&}atitle=Identity+Theft{%}3A+The+US+Legal+Environment+and+Organisations{%}27+Related+Responsibilities{&}title=Journal+of+Financial+Crime{&}issn=13590790{&}date=2004-08-01{&}volume=12{&}issue=1{&}spage=33{&}au=Gerard{%}2C+Gregory+J{%}3BHillison{%}2C+William{%}3BPacini{%}2C+Carl{&}isbn={&}jtitle=Journal+of+Financial+Crime{&}btitle={&}rft{_}id=info:eric/{&}rft{_}id=info:doi/","","","","","","Emerald Group Publishing Limited","","","","","","Copyright - Copyright Henry Stewart Conferences and Publications Ltd. Aug 2004 Document feature - tables; references Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","In this paper, the authors discuss an organisation's responsibilities to mitigate the opportunity for identity theft. They also provide guidance to evaluate and implement controls useful in addressing identity theft risk. Identity theft is the criminal act of assuming the identity of another person with the expectation of gain. The gain is normally financial as a result of extending credit improperly, allowing banking transactions, establishing cellular telephone or utility services, or accessing governmental benefits. It is estimated that identity theft resulted in the loss of {$}221 billion worldwide in 2003, with {$}73.8 billion lost in the US alone. Issues addressed here relate to organisations that collect, assemble, process, store and retrieve information about individuals. Many organisations may not recognise the potential liability of not controlling information risks. This paper identifies the legal and moral responsibilities, risks, and related internal controls associated with personal information about an organisation's customers, employees, and other stakeholders.","","2410:Social responsibility,4300:Law,9190:United States,Business And Economics--Banking And Finance,Corporate responsibility,Federal legislation,Identity theft,Internal controls,United States--US","",""
"7","","VanLoo2019","Van Loo, Rory","DIGITAL MARKET PERFECTION","Michigan Law Review","117","5","mar","815--883","2019","Associate Professor of Law, Boston University School of Law; Affiliated Fellow, Yale Law School Information Society Project ; Associate Professor of Law, Boston University School of Law; Affiliated Fellow, Yale Law School Information Society Project","","https://search.proquest.com/scholarly-journals/digital-market-perfection/docview/2204832967/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{_}VU2?url{_}ver=Z39.88-2004{&}rft{_}val{_}fmt=info:ofi/fmt:kev:mtx:journal{&}genre=article{&}","","","","","","Michigan Law Review Association","","","","","","Copyright - Copyright Michigan Law Review Association Mar 2019 Last updated - 2020-11-17","Google's, Apple's, and other companies' automated assistants are increasingly serving as personal shoppers. These digital intermediaries will save us time by purchasing grocery items, transferring bank accounts, and subscribing to cable. The literature has only begun to hint at the paradigm shift needed to navigate the legal risks and rewards of this coming era of automated commerce . This Article begins to fill that gap by surveying legal battles related to contract exit, data access, and deception that will determine the extent to which automated assistants are able to help consumers to search and switch, potentially bringing tremendous societal benefits. Whereas observers have largely focused on protecting consumers and sellers from digital intermediaries' market power, sellers like Amazon, Comcast, and Wells Fargo can also harm consumers by obstructing automated assistants Advancing consumer welfare in the automated era requires not just consumer protection, but digital intermediary protection. The Article also shows the unpredictable side of eliminating switching costs. If digital assistants become pervasive, they could gain the ability to rapidly direct millions of consumers to new purchases whenever a lower price or new innovation becomes available. Significantly accelerated consumer switching-what I call hyperswitching-does not inevitably harm society. But in the extreme it could make some large markets more volatile, raising unemployment costs or financial stability concerns as more firms fail. This new kind of disruption could pose challenges for commercial and banking regulators akin to those familiar to securities regulators, who deploy idiosyncratic tools such as a pause button for the stock market. Even if sellers prevent extreme hyperswitching, managers may strategically prepare for hyperswitching with economically costly behavior such as hoarding liquid assets or forming conglomerates to provide insurance against a sudden exodus of customers. The transaction-cost-focused literature has missed macro-level drawbacks. The regulatory architecture reflects these scholarly gaps. One set of agencies regulates automated assistants for consumer protection and antitrust violations but does not go beyond those microeconomic inquiries. Nor do they prioritize strengthening digital intermediaries Regulators with more macroeconomic missions lack jurisdiction over automated assistants. The intellectual framework and regulatory architecture should expand to encompass both the upsides and downsides of digital consumer sovereignty.","","92615:Regulation, Licensing, and Inspection of Mis,Antitrust,Automation,Bailouts,Competitive advantage,Consumer protection,Consumers,Efficient markets,Law,Regulation of financial institutions,Stock exchanges,Wall Street Reform {&} Consumer Protection Act 2010-","",""
