BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
7,"","Wright2011","Wright, David; De Hert, Paul; Gutwirth, Serge","Are the OECD Guidelines at 30 Showing Their Age?","Commun. ACM",54,2,"feb","119--127",2011,"New York, NY, USA","","https://doi.org/10.1145/1897816.1897848","","","","","","Association for Computing Machinery","","","","","","","Three decades have passed since the Organisation for Economic Co-operation and Development (OECD) promulgated Guidelines on the Transborder Flows of Personal Data, and still the issue of transborder flows of personal data continues to plague policymakers, industry, and individuals who have no idea what happens to their data once that data is transmitted beyond their national jurisdictions. This article briefly reviews what happened in the 1970s, the factors that led to production of the guidelines, and some of the key points in them. We highlight the success of the guidelines, but also the shortcomings, and what is happening now to bridge the gap and ask whether an international binding convention or standard is needed. We conclude with a few modest suggestions for ensuring a new convention or standard has teeth.In the 1970s, the decade before the OECD Guidelines were promulgated, some countries had already begun to enact privacy laws applicable to the public and private sectors. The world's first data protection law was passed in the German Land of Hessen in 1970. In 1977, a Federal Data Protection Act (Bundesdatenschutzgesetz or BDSG) followed. Sweden's Data Act of 1973 was the first comprehensive national act on privacy in the world. France's Data Protection Act, enacted in 1978 and amended in 2004, covers personal information held by government agencies and private entities.In the U.S., antecedents of the 1974 Privacy Act were the American Fair Credit Reporting Act of 1970 and a 1973 report of the Department of Health Education and Welfare (HEW) on fair information practices (FIP).In the seven-year stint between 1973 and 1980, one-third of the OECD's 30 Member countries enacted legislation intended to protect in dividuals against abuse of data related to them and to give individuals the right of access to data with a view to checking their accuracy and appropriateness. Some countries were enacting statutes that dealt exclusively with computers and computer-supported activities. Other countries preferred a more general approach irrespective of the particular data processing technology involved. The OECD became concerned that these disparities in legislation might "create obstacles to the free flow of information between countries."The OECD Council recognized that Member countries have a common interest in protecting privacy "and in reconciling fundamental but competing values such as privacy and the free flow of information." This persisting tension between data protection and the free flow of information is already obvious in the OECD Guidelines of 1980, which were intended to facilitate a harmonization of national legislation, without precluding the establishment of an international Convention at a later date.As it turned out, the Council of Europe (CoE), another international organization mainly concerned with the fostering of human rights and democracy in Europe, was working simultaneously in that direction---that of an international convention. As European countries began to adopt data protection laws, pressure grew for more uniformity of these laws. From a human rights perspective, the CoE began preparing an international convention on data protection that nevertheless also included provisions dealing with data processing abroad. Efforts were made to avoid unnecessary differences between the texts produced by the two organizations; thus, the set of basic principles of protection proposed by the OECD and the CoE are similar in many respects.On Sept. 17, 1980, the Committee of Ministers of the CoE adopted the Convention for the Protection of Individuals with regard to Automatic Processing of Personal Data, the first legally binding international instrument in data protection. The convention sought to establish basic principles of data protection, to reduce restrictions on transborder data flows on the basis of reciprocity, and to bring about cooperation between national data protection authorities (DPAs). Parties to the convention are required to apply the principles in their domestic legislation.Six days later, on Sept. 23, 1980, the OECD Council adopted its guidelines on transborder data flows. Although efforts were made to minimize the differences, some do occur nevertheless. The OECD Guidelines are not legally binding, whereas the CoE convention is binding on those countries that ratify it. The CoE convention only applies to personal data that are "automatically" processed, whereas the guidelines are valid for the processing of data in general, irrespective of the particular technology employed. The OECD Guidelines, unlike the CoE convention, do not mention the need to establish national data protection authorities, a crucial requirement in European data protection rules. But, all in all, the principles formulated are similar.The OECD Guidelines and the CoE convention both recognize the need to harmonize data protection standards. Like the CoE convention, the OECD Guidelines aimed to prevent interruptions in the international flow of data, but are not to be construed as a set of general privacy protection principles per se. The guidelines explicitly say that invasions of privacy by candid photography, physical maltreatment, or defamation are outside their scope.","","","",""
7,"","Xu2012","Xu, Heng; Teo, Hock-Hai; Tan, Bernard C. Y.; Agarwal, Ritu","Effects of Individual Self-Protection, Industry Self-Regulation, and Government Regulation on Privacy Concerns: A Study of Location-Based Services","Information Systems Research",23,4,"dec","1342--1363,1378,1382--1383",2012,"Linthicum","","https://search.proquest.com/scholarly-journals/effects-individual-self-protection-industry/docview/1284081148/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:jour","","","","","","Institute for Operations Research and the Management Sciences","","","","","","Copyright - Copyright Institute for Operations Research and the Management Sciences Dec 2012 Document feature - Tables; Diagrams; References Last updated - 2020-11-17 SubjectsTermNotLitGenreText - Singapore","This study seeks to clarify the nature of control in the context of information privacy to generate insights into the effects of different privacy assurance approaches on context-specific concerns for information privacy. We theorize that such effects are exhibited through mediation by perceived control over personal information and develop arguments in support of the interaction effects involving different privacy assurance approaches (individual self-protection, industry self-regulation, and government legislation). We test the research model in the context of location-based services using data obtained from 178 individuals in Singapore. In general, the results support our core assertion that perceived control over personal information is a key factor affecting context-specific concerns for information privacy. In addition to enhancing our theoretical understanding of the link between control and privacy concerns, these findings have important implications for service providers and consumers as well as for regulatory bodies and technology developers. [PUBLICATION ABSTRACT]","","5140:Security management,5220:Information technology management,9130:Experiment/theoretical treatment,9179:Asia {\&} the Pacific,Computers--Information Science And Information The,Consumers,Data integrity,Impact analysis,Location based services,Personal information,Privacy,Self regulation,Singapore,Studies","",""
7,"","Yadav2011","Yadav, Itisha; Quraishi, Fathima","Emerging Platform for E-Crime: Issues of Social Networking Websites in India","International Journal of Criminal Justice Sciences",6,1/2,"","372--385",2011,"Thirunelveli","","https://search.proquest.com/scholarly-journals/emerging-platform-e-crime-issues-social/docview/1019954435/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:journal{\&}","","","","","","International Journal of Cyber Criminology","","","","","","Name - eBay Inc Copyright - Copyright International Journal of Cyber Criminology Jan-Dec 2011 Document feature - References Last updated - 2012-06-12","Ironically, the SNS (Social Network Services) which were conceived to develop a healthy relationship between netizens is used as a tracking device to follow the behaviour and actions of many. Very valuable information is exposed on these highly compromised platforms. There is also a perceived privacy threat in relation to placing too much personal information in the hands of large corporations. This paper elaborates upon issues such as safety implication, privacy, social capital, youth culture and education and legal implications. Additionally, the working of Social Networking Sites with law enforcement agencies and also the pigeonholes in the privacy policies of some social networking sites are carefully perused. Furthermore, four components of data protection and privacy regime of India, namely, (a) Constitution of India (b) The Information Technology Act, 2000 and the subsequent Amendment Act passed in 2008 and (c) Draft Reasonable Security Practices Rules, 2011, have also been deliberated upon. [PUBLICATION ABSTRACT]","","Criminology And Law Enforcement,Dating services,Electronic commerce,Internet,Social networks,Web sites","",""
6,"9781450343466","Yalew2016","Yalew, Sileshi Demesie; Maguire, Gerald Q.; Correia, Miguel","Light-SPD: A Platform to Prototype Secure Mobile Applications","",,,"","11--20",2016,"New York, NY, USA","","https://doi.org/10.1145/2940343.2940349","Proceedings of the 1st ACM Workshop on Privacy-Aware Mobile Computing","","","PAMCO '16","","Association for Computing Machinery","","","","","","","Securely storing sensitive personal data is critical for protecting privacy. Currently, many persons use smartphones to store their private data. However, smartphones suffer from many security issues. To overcome this situation, the PCAS project is designing a secure personal storage device called the Secure Portable Device (SPD), to be attached to a smartphone for securely storing sensitive personal data. However, this device is unavailable, closed, and expensive to deploy for prototyping applications. We propose a platform that emulates the SPD and the smartphone using a board with an ARM processor with the TrustZone security extension. This platform is open, inexpensive, and secure. A payment application is used as an example to show the platform's capabilities. As a proof-of-concept, we implemented this platform and provide a performance evaluation using a i.MX53 board.","","ARM TrustZone, hardware security, mobile computing, privacy,trusted computing","",""
6,"9781450375337","Yang2020","Yang, Cheng-Hsing; Weng, Chi-Yao; Yang, Yu-Zhen; Lee, Jung-San; Huang, Cheng-Ta","Achieve Thumbnail Preserving Encryption by Sum Preserving Approaches for Images","",,,"","125--129",2020,"New York, NY, USA","","https://doi.org/10.1145/3404709.3404761","Proceedings of the 2020 The 6th International Conference on Frontiers of Educational Technologies","","","ICFET 2020","","Association for Computing Machinery","","","","","","","A large number of images are generated and uploaded to the cloud, due to the rapid development of IT and networking technologies. To prevent unauthorized access, image encryption is a way that can ensure the safety of images. However, the encrypted image is noisy, which is not suitable for further management and application. Some scholars have recently proposed the concept of Thumbnail Preserving Encryption (TPE). The encrypted image not only achieves privacy protection, but also preserves the properties of thumbnails. Therefore, when an image is encrypted by TPE, it is possible for the thumbnail image to retain similar appearance after encryption, allowing a quick overview of the encrypted image. In this paper, we propose a new TPE method to resolve the problems that may arise in methods used by cryptography scholars such as Tajik. Experimental results show that our TPE method retained the same thumbnail appearance before and after encryption.","","Image security, Multimedia encryption,Privacy","",""
7,"","YaniskyRavid2014","Yanisky-Ravid, Shlomit","TO READ OR NOT TO READ: PRIVACY WITHIN SOCIAL NETWORKS, THE ENTITLEMENT OF EMPLOYEES TO A VIRTUAL "PRIVATE ZONE," AND THE BALLOON THEORY","American University Law Review",64,1,"","53--104",2014,"Washington","","https://search.proquest.com/scholarly-journals/read-not-privacy-within-social-networks/docview/1629660844/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:journal{\&}","","","","","","American University Law Review","","","","","","Copyright - Copyright American University Law Review 2014 Document feature - References Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","Social networking has increasingly become the most common venue of self-expression in the digital era. Although social networks started as a social vehicle, they have recently become a major source for employers to track personal data of applicants, employees, or former employees. This Article addresses whether this casual business routine harms employees' rights to privacy with regard to data that users post on social networks, what the drawbacks of this routine may be, and why and how privacy rights should be protected to secure private zones within the virtual sphere. In this Article, the author calls for a re-thinking of the current US regime based on tort law and contract law because the current regime costs applicants and employees a near-total loss of privacy in their virtual postings. This article not only argues for a more balanced approach to employees' privacy but also suggests a new desirable model for policymakers to adopt. He proposes this challenge be addressed by the adoption of new legal tools.","","4300:Law,5250:Telecommunications systems {\&} Internet communi,9130:Experiment/theoretical treatment,9190:United States,Employees,Employers,Employment,Law,Right of privacy,Social networks,Studies,United States--US","",""
7,"","Yisa2018","Yisa, Victor L.; Meshach, Baba; Osho, Oluwafemi; Sule, Anthony","Application of Geo-Location-Based Access Control in an Enterprise Environment","International Journal of Computer Network and Information Security",12,1,"jan","36",2018,"Hong Kong","","https://search.proquest.com/scholarly-journals/application-geo-location-based-access-control/docview/2018689892/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:jo","","","","","","Modern Education and Computer Science Press","","","","","","Copyright - Copyright Modern Education and Computer Science Press Jan 2018 Last updated - 2020-03-11","Unauthorized Access has been difficult to stop or prevent in the last few decades using username and password authentication only. For an individual, data breach might just be a simple case of espionage or the loss of private credentials, for an enterprise, this could mean the loss of billions of dollars. Preventing Unauthorized Access to Enterprise Systems Using a Location-based Logical Access Control proposes a framework that uses time and location in preventing and defending against data breaches. The framework was developed using Java with an Eclipse IDE. The database was designed using MySQL and locations were collected using Google Maps API. Users registered at different locations in a university campus were unable to access another's account in the database because they were both outside the known location and tried to do this at off-work hours. Users were registered with username and password at specified locations. The users are then made to login from same and different locations with correct username and passwords. it was discovered that access to the database was only given when the username and password was correct and location was same as at registered or as allowed by an administrator. The system was found to protect against unauthorized access arising from stolen login credentials and unauthorized remote logins from malicious users.","","Access control,Administrator,Colleges {\&} universities,Computer security,Computers--Computer Networks,Data integrity,Databases,Digital mapping,Espionage,Google Gears,Location,Passwords,Unauthorized Access,geolocation","",""
6,"9781595938220","Yongxi2007","Yongxi, Chen","Crisis of Personal Data Protection during the Construction of E-Government: Reaction and Limits of Hong Kong Privacy Laws","",,,"","155--164",2007,"New York, NY, USA","","https://doi.org/10.1145/1328057.1328090","Proceedings of the 1st International Conference on Theory and Practice of Electronic Governance","","","ICEGOV '07","","Association for Computing Machinery","","","","","","","The government of Hong Kong has achieved remarkable staged results according to its comprehensive E-government blueprint. At the same time, it is its statutory responsibility to protect privacy and personal data. However, there has been a succession of incidents of unauthorized leakage onto the Internet of personal data held by the agencies of Hong Kong government since 2006. These incidents occurred during the implementation of E-government, and aroused the public's deep concern of their privacy rights impacted by the Internet and the security of their personal data held by government agencies. This paper studies two typical cases of personal data leakage, one arising during the internal outsourcing process, the other occurring in external online service to citizens. It analyzes how the existing privacy regime addresses privacy intrusion and whether the redress is sufficient, before exploring the defects of the remedy system as well as the ways of improving legal protection of personal data within E-government environment.","","Hong Kong, e-government, legal deficiency, privacy law,personal data protection","",""
7,"","YongYuan2017","Yong-Yuan, Deng; Chin-Ling, Chen; Tsaur, Woei-Jiunn; Yung-Wen, Tang; Jung-Hsuan, Chen","Internet of Things (IoT) Based Design of a Secure and Lightweight Body Area Network (BAN) Healthcare System","Sensors",17,12,"","2919",2017,"Basel","","https://search.proquest.com/scholarly-journals/internet-things-iot-based-design-secure/docview/1988535869/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:journal{\&}","","","","","","MDPI AG","","","","","","Copyright - Copyright MDPI AG 2017 Last updated - 2020-07-13","As sensor networks and cloud computation technologies have rapidly developed over recent years, many services and applications integrating these technologies into daily life have come together as an Internet of Things (IoT). At the same time, aging populations have increased the need for expanded and more efficient elderly care services. Fortunately, elderly people can now wear sensing devices which relay data to a personal wireless device, forming a body area network (BAN). These personal wireless devices collect and integrate patients' personal physiological data, and then transmit the data to the backend of the network for related diagnostics. However, a great deal of the information transmitted by such systems is sensitive data, and must therefore be subject to stringent security protocols. Protecting this data from unauthorized access is thus an important issue in IoT-related research. In regard to a cloud healthcare environment, scholars have proposed a secure mechanism to protect sensitive patient information. Their schemes provide a general architecture; however, these previous schemes still have some vulnerability, and thus cannot guarantee complete security. This paper proposes a secure and lightweight body-sensor network based on the Internet of Things for cloud healthcare environments, in order to address the vulnerabilities discovered in previous schemes. The proposed authentication mechanism is applied to a medical reader to provide a more comprehensive architecture while also providing mutual authentication, and guaranteeing data integrity, user untraceability, and forward and backward secrecy, in addition to being resistant to replay attack.","","Architecture,Body area networks,Chemistry--Analytical Chemistry,Cloud computing,Computer security,Electronic devices,Health care,Internet of Things,Lightweight,Older people,Protocol (computers),Sensors,Software reliability,Weight reduction,Wireless communications,Wireless networks","",""
10,"","ZabielskiMichalandKasprzyk2016","Zabielski Micha{\l}and Kasprzyk, Rafa{\l}and Tarapata Zbigniew; Szk{\'{o}}{\l}ka, Krzysztof","Methods of Profile Cloning Detection in Online Social Networks","",76,,"","",2016,"Les Ulis","","https://search.proquest.com/conference-papers-proceedings/methods-profile-cloning-detection-online-social/docview/2057233886/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:journal{\&}genre=proceeding{\&}sid=ProQ:ProQ{\%}3Amaterialsscijournals{\&}atitle=Methods+of+Profile+Cloning+Detection+in+Online+Social+Networks{\&}title=MATEC+Web+of+Conferences{\&}issn=22747214{\&}date=2016-01-01{\&}volume=76{\&}issue={\&}spage={\&}au=Zabielski{\%}2C+Micha{\l}{\%}3BKasprzyk{\%}2C+Rafa{\l}{\%}3BTarapata{\%}2C+Zbigniew{\%}3BSzk{\'{o}}{\l}ka{\%}2C+Krzysztof{\&}isbn={\&}jtitle=MATEC+Web+of+Conferences{\&}btitle={\&}rft{\_}id=info:eric/{\&}rft{\_}id=info:doi/10.1051{\%}2Fmatecconf{\%}2F20167604013","MATEC Web of Conferences","","","","","EDP Sciences","","","","","","Copyright - {\textcopyright}2016. This work is licensed under http://creativecommons.org/licenses/by/4.0/ (the “License”). Notwithstanding the ProQuest Terms and conditions, you may use this content in accordance with the terms of the License. Last updated - 2020-10-07","With the arrival of online social networks, the importance of privacy on the Internet has increased dramatically. Thus, it is important to develop mechanisms that will prevent our hidden personal data from unauthorized access and use. In this paper an attempt was made to present a concept of profile cloning detection in Online Social Networks (OSN) using Graph and Networks Theory. By analysing structural similarity of network and value of attributes of user personal profile, we will be able to search for attackers which steal our identity.","","Cloning,Engineering,Social networks","",""
7,"","Zanfir2012","Zanfir, Gabriela","The right to Data portability in the context of the EU data protection reform","International Data Privacy Law",2,3,"aug","149--162",2012,"Oxford","","https://search.proquest.com/scholarly-journals/right-data-portability-context-eu-protection/docview/1564000899/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:jou","","","","","","Oxford Publishing Limited (England)","","","","","","Name - European Commission Copyright - Copyright Oxford Publishing Limited(England) Aug 2012 Document feature - References Last updated - 2020-11-17 SubjectsTermNotLitGenreText - Europe","The proposal for reform of the data protection legal framework, recently made public by the European Commission (EC), specifically enshrines a right to data portability, which is designed to reduce the difficulties for individuals to stay in control of their personal data, along with the provision of a right to be forgotten and a right to rectification. The debates surrounding these privacy concerns, especially related to cloud computing (another ubiquitous concept), have not enjoyed a clear, unitary discourse, as IT developments have almost out-run the rhythm in which legal scholars were analysing recent threats to privacy, and especially internet privacy. This paper aims to reveal the characteristics of data portability as a legal concept in the modern world of privacy and data protection; it focuses on a few aspects of the reform proposed by the Commission, highlighting the detailed provisions of the right to data portability in the larger context of the reform. It also discusses data portability's impact on competition and its links to international data transfers, as they will be regulated in the new EU data protection law. It concludes that data portability is a right of the data subject strongly connected with a fundamental right to the free development of human personality, and is also a function that cloud-computing services worldwide will have to provide in order to increase users', customers' or consumers' trust.","","4310:Regulation,5140:Security management,5250:Telecommunications systems {\&} Internet communi,9130:Experimental/theoretical,9175:Western Europe,92812:International Affairs,Data integrity,Europe,International standards,Law,Regulatory reform,Right of privacy,Studies","",""
7,"","Zayas2019","de Zayas, Daniel","CARPENTER V. UNITED STATES AND THE EMERGING EXPECTATION OF PRIVACY IN DATA COMPREHENSIVENESS APPLIED TO BROWSING HISTORY","American University Law Review",68,6,"","2209--2256",2019,"American University Law Review ; American University Law Review","","https://search.proquest.com/scholarly-journals/carpenter-v-united-states-emerging-expectation/docview/2281099604/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:j","","","","","","American University Law Review","","","","","","Name - European Union Copyright - Copyright American University Law Review 2019 Last updated - 2020-11-17 SubjectsTermNotLitGenreText - United States--US","The third-party doctrine has transcended the shift from analog to digital technology. Despite judicial cautions that the doctrine is unfit for the digital age, it persists as one of privacy's greatest limitations. However, in Carpenter v. United States, the Supreme Court significantly circumscribed the thirdparty doctrine. Although the Court explicitly limited its holding to historical cell-site location information, Carpenter paves the way for enhancing expectations of privacy in many types of data. This Comment argues that Carpenter applies to browsing history collected by third-party cookies; therefore, individuals have a reasonable expectation of privacy in their browsing history that is unabridged by the third-party doctrine. Like historical cell-site location information, browsing history collected by thirdparty cookies is comprehensively detailed and collected involuntarily and pervasively. In arguing that Carpenter applies beyond the Court's feeble restraints, this Comment derives an emerging expectation of privacy in the comprehensiveness of data from the Court's repeated focus on how granular data can reveal personal information. An expectation of privacy that turns on the comprehensiveness of data offers new grounds to strengthen privacy online and in the digital age.","","45411:Electronic Shopping and Mail-Order Houses,Advertising,Computer privacy,Electronic commerce,Internet,Jurisprudence,Law,Personal information,Right of privacy,Search warrants,Social networks,Society,Supreme Court decisions,Surveillance,Third party,United States--US,Web analytics","",""
6,"9781450327589","ZaychikMoffitt2015","Zaychik Moffitt, Vera; Stoyanovich, Julia; Abiteboul, Serge; Miklau, Gerome","Collaborative Access Control in WebdamLog","",,,"","197--211",2015,"New York, NY, USA","","https://doi.org/10.1145/2723372.2749433","Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data","","","SIGMOD '15","","Association for Computing Machinery","","","","","","","The management of Web users' personal information is increasingly distributed across a broad array of applications and systems, including online social networks and cloud-based services. Users wish to share data using these systems, but avoiding the risks of unintended disclosures or unauthorized access by applications has become a major challenge.We propose a novel access control model that operates within a distributed data management framework based on datalog. Using this model, users can control access to data they own and control applications they run. They can conveniently specify access control policies providing flexible tuple-level control derived using provenance information. We present a formal specification of the model, an implementation built using an open-source distributed datalog engine, and an extensive experimental evaluation showing that the computational cost of access control is modest.","","collaborative access control, distributed datalog, personal information management,provenance","",""
7,"","Zelle2014","Zelle, Anthony R.; Whitehead, Suzanne M.","Cyber Liability: It's Just a Click Away","Journal of Insurance Regulation",33,,"","145--168",2014,"Kansas City","","https://search.proquest.com/scholarly-journals/cyber-liability-just-click-away/docview/1666283133/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:journal{\&}genre=ar","","","","","","National Association of Insurance Commissioners","","","","","","Copyright - Copyright National Association of Insurance Commissioners 2014 Document feature - References Last updated - 2020-11-18 SubjectsTermNotLitGenreText - United States--US","In 2014, the number of records containing sensitive personal information involved in reported data breaches in the United States over the past decade will surpass 1 billion. Additionally, the cost of data breaches is expected to approach {\$}500 billion in 2014. Inevitably, litigation comes on the heels of data breaches. Over the past decade, courts have considered the issue of whether data breaches and other cyber-based losses are covered under general liability policies. This article discusses the evolution of cyber-risk disputes involving traditional policies and explores possible future coverage issues under cyber liability policies.","","4330:Litigation,5250:Telecommunications systems {\&} Internet communi,8220:Property {\&} casualty insurance,9130:Experiment/theoretical treatment,9190:United States,Consumer protection,Data integrity,Insurance coverage,Insurance policies,Internet crime,Law,Liability insurance,Litigation,Studies,United States--US","",""
6,"9781605585864","Zeng2009","Zeng, Su-Yu; Wu, Ling-Ling; Chen, Houn-Gee","Sharing Private Information Online: The Mediator Effect of Social Exchange","",,,"","231--239",2009,"New York, NY, USA","","https://doi.org/10.1145/1593254.1593290","Proceedings of the 11th International Conference on Electronic Commerce","","","ICEC '09","","Association for Computing Machinery","","","","","","","Advances in information technology facilitate extensive collection and analysis of personal information for the purpose of strategic use by websites or companies. However, the typical reluctance of web users in sharing personal information significantly reduces such opportunity enabled by information technology. Therefore, the purpose of this research is to construct and empirically assess a causal model that explains how web users intend to share their personal information online. In particular, this theoretical model proposes that social exchange attitude mediates the impacts of trust and privacy concern on the intention of sharing personal information. An sample as large as 1249 is collected to test the proposed model. The empirical data strongly supports the hypotheses and suggests that trust and concern for privacy directly and indirectly affects the intention to share personal information via the attitude of social exchange. The direct and indirect impacts of trust are both positive. On the other hand, the direct impact of concern for privacy is negative, whereas the indirect impact is positive.","","concern for privacy, sharing personal information, trust,social exchange","",""
6,"9781450343138","ZhangKennedy2016","Zhang-Kennedy, Leah; Mekhail, Christine; Abdelaziz, Yomna; Chiasson, Sonia","From Nosy Little Brothers to Stranger-Danger: Children and Parents' Perception of Mobile Threats","",,,"","388--399",2016,"New York, NY, USA","","https://doi.org/10.1145/2930674.2930716","Proceedings of the The 15th International Conference on Interaction Design and Children","","","IDC '16","","Association for Computing Machinery","","","","","","","The rise in mobile media use by children has heightened parents' concerns for their online safety. Through semi-structured interviews of parent-child dyads, we explore the perceived privacy and security threats faced by children aged seven to eleven along with the protection mechanisms employed. We identified four models of privacy held by children. Furthermore, we found that children's concerns fit into four child-adversary threat models: child-peers, child-media, child-strangers, and child-parents. Their concerns differed from the five threat models held by the parents: child-peers, child-media, child-strangers, child-technology, and child-self. Parents used a variety of protection strategies to minimize children's exposure to external threats. In reality, however, our results suggest that security and privacy risks from an internal family member or a friend are far more common than harm from outsiders.","","Child-Computer Interaction, Human Factors, Mobile, Threat Models, Usable Privacy and Security,Privacy","",""
6,"9781450325820","Zhao2013","Zhao, Lianying; Mannan, Mohammad","Explicit Authentication Response Considered Harmful","",,,"","77--86",2013,"New York, NY, USA","","https://doi.org/10.1145/2535813.2535822","Proceedings of the 2013 New Security Paradigms Workshop","","","NSPW '13","","Association for Computing Machinery","","","","","","","Automated online password guessing attacks are facilitated by the fact that most user authentication techniques provide a yes/no answer as the result of an authentication attempt. These attacks are somewhat restricted by Automated Turing Tests (ATTs, e.g., captcha challenges) that attempt to mandate human assistance. ATTs are not very difficult for legitimate users, but always pose an inconvenience. Several current ATT implementations are also found to be vulnerable to improved image processing algorithms. ATTs can be made more complex for automated software, but that is limited by the trade-off between user-friendliness and effectiveness of ATTs. As attackers gain control of large-scale botnets, relay the challenge to legitimate users at compromised websites, or even have ready access to cheap, sweat-shop human solvers for defeating ATTs, online guessing attacks are becoming a greater security risk. Using deception techniques (as in honeypots), we propose the user-verifiable authentication scheme (Uvauth) that tolerates, instead of detecting or counteracting, guessing attacks. Uvauth provides access to all authentication attempts; the correct password enables access to a legitimate session with valid user data, and all incorrect passwords lead to fake sessions. Legitimate users are expected to learn the authentication outcome implicitly from the presented user data, and are relieved from answering ATTs; the authentication result never leaves the server and thus remains (directly) inaccessible to attackers. In addition, we suggest using adapted distorted images and pre-registered images/text as a complement to convey an authentication response, especially for accounts that do not host much personal data.","","authentication, online password guessing,deception","",""
7,"","Zharova2019","Zharova, Anna","Ensuring the Information Security of Information Communication Technology Users in Russia","International Journal of Cyber Criminology",13,2,"","255--269",2019,"National Research University Higher School of Economics, Russia ; National Research University Higher School of Economics, Russia","","https://search.proquest.com/scholarly-journals/ensuring-information-security-communication/docview/2384584071/se-2?accountid=14511 https://ucl-new-primo.hosted.exlibrisgroup.com/openurl/UCL/UCL{\_}VU2?url{\_}ver=Z39.88-2004{\&}rft{\_}val{\_}fmt=info:ofi/fmt:kev:mtx:journal{\&}genre=article{\&}sid=ProQ:ProQ{\%}3Acriminaljusticeperiodicals{\&}atitle=Ensuring+the+Information+Security+of+Information+Communication+Technology+Users+in+Russia{\&}title=International+Journal+of+Cyber+Criminology{\&}issn={\&}date=2019-07-01{\&}volume=13{\&}issue=2{\&}spage=255{\&}au=Zharova{\%}2C+Anna{\&}isbn={\&}jtitle=International+Journal+of+Cyber+Criminology{\&}btitle={\&}rft{\_}id=info:eric/{\&}rft{\_}id=info:doi/","","","","","","International Journal of Cyber Criminology","","","","","","Copyright - {\textcopyright} 2019. This work is published under https://creativecommons.org/licenses/by-nc-sa/4.0/ (the “License”). Notwithstanding the ProQuest Terms and Conditions, you may use this content in accordance with the terms of the License. Last updated - 2020-04-06 SubjectsTermNotLitGenreText - Russia; United States--US; China","This paper studies information security for information communication technology (ICT) users in Russia. The study used dialectic, metaphysical and tabular methods. An analysis of the effectiveness of the legal regulation system of ICT security used in Russia starts with a presentation of the legal principles for ensuring the information security of those using ICT and the problem statement. Further, the paper analyzes federal laws; articles of the Russian Criminal Code related to the malicious use of ICT and the iilegal receipt of personal information; the theoretical research in this area; the bill to provide consumers with the opportunity to use pre-installed Russian programs when selling certain types of technically complex goods; judicial practice, and the basic standards in this field. Legislative changes were studied for the period from 2015 to 2020. Using the example of these changes, the improvement of the field of ICT security in Russia was demonstrated. In conclusion, changes are proposed that will bring us closer to solving the problem of the emergence malicious ICT which collect user information, including confidential data.","","Access to information,Artificial intelligence,Big Data,China,Confidentiality,Consumers,Criminology And Law Enforcement,Dialectics,Information communication,Internet access,Personal information,Regulation,Research,Russia,Software,Standards,Studies,United States--US","",""
